XT_D04-NFlex-R1-A	XT_D06-NFlex-R1-A	XT_D08-NFlex-R1-C	XT_D07-NFlex-R1-C	XT_D10-NFlex-R1-C	XT_D05-NFlex-R1-C	XT_D05-NFlex-R1-A	XT_D05-NFlex-R1-B	XT_D08-NFlex-R1-B	XT_D02-NFlex-R1-B	XT_D07-NFlex-R1-B	XT_D09-NFlex-R1-B	XT_D03-NFlex-R1-C	XT_D01-NFlex-R1-A	XT_D04-NFlex-R1-C	XT_D10-NFlex-R1-A	XT_D06-NFlex-R1-B	XT_D03-NFlex-R1-B	XT_D10-NFlex-R1-B	XT_D09-NFlex-R1-C	XT_D02-NFlex-R1-A	XT_D09-NFlex-R1-A	XT_D04-NFlex-R1-B	XT_D08-NFlex-R1-A	XT_D06-NFlex-R1-C	XT_D02-NFlex-R1-C	XT_D01-NFlex-R1-C	XT_D07-NFlex-R1-A	XT_D03-NFlex-R1-A	XT_D01-NFlex-R1-B	Flex_D10-NF-R1	Flex_D07-NF-R1	Flex_D08-NF-R1	Flex_D05-NF-R1	Flex_D02-NF-R1	Flex_D03-NF-R1	Flex_D09-NF-R1	Flex_D01-NF-R1	Flex_D06-NF-R1	Flex_D04-NF-R1
Sigmoideomycetaceae	32	0	0	0	0	5	8	9	2	0	2	3	21	13	34	0	2	19	0	2	1	2	27	0	0	0	13	5	21	10	0	1	3	12	0	72	4	4	0	89
Cochlonemataceae	4	2	1	5	0	1	3	6	3	1	3	5	3	24	9	0	1	1	0	11	1	10	7	1	3	1	21	5	1	21	0	7	3	2	0	4	9	6	5	22
Kickxellaceae	12	0	0	0	0	2	3	4	1	2	0	3	3	6	14	1	0	1	1	1	0	1	15	0	2	1	4	1	1	7	2	4	3	4	0	4	7	8	0	42
Dimargaritaceae	18	1	4	5	1	1	2	2	2	3	5	15	0	6	15	0	1	0	1	18	4	12	14	2	0	6	5	9	1	5	2	32	5	13	6	5	8	11	1	43
Legeriomycetaceae	241	197	87	96	51	30	78	64	95	160	131	180	118	176	201	61	160	86	82	223	130	167	200	92	131	151	162	115	122	137	209	1406	227	416	575	1086	232	275	391	1537
Harpellaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0
Entomophthoraceae	151	63	61	38	31	53	70	64	57	132	53	124	36	96	138	39	60	18	33	128	109	108	137	55	33	115	90	47	21	77	68	182	91	179	203	103	147	59	104	539
Ancylistaceae	6	25	4	11	8	4	2	5	5	6	7	10	6	8	7	1	18	3	8	11	7	7	2	6	9	6	7	6	3	4	50	68	7	25	43	33	10	11	16	82
Schizosaccharomycetaceae	22	7	5	4	1	2	4	5	4	52	5	6	4	14	19	3	10	1	2	9	50	4	17	2	3	42	7	4	5	9	7	22	4	10	115	9	9	22	7	28
Taphrinaceae	29	19	10	3	1	3	8	2	7	22	3	12	10	48	20	2	9	7	2	25	24	16	26	8	13	14	45	8	12	42	1	16	13	7	11	14	11	22	17	44
Neolectaceae	0	0	1	2	1	1	1	1	6	3	2	3	0	4	1	0	0	1	0	5	2	3	1	1	0	4	0	1	0	0	0	2	4	13	4	1	2	0	1	2
