sample	tax.level	method	value
D06-ZF-R2	species	simpson	0.964
D09-ZH-R2	species	simpson	0.974
D01-ZR-R3	species	simpson	0.978
D10-OH-R1	species	simpson	0.97
PCO-B1-R3	species	simpson	0.946
NCO-B3-R2	species	simpson	0.964
D04-OH-R1	species	simpson	0.975
D01-OR-R3	species	simpson	0.981
D09-OF-R2	species	simpson	0.978
D10-NF-R3	species	simpson	0.972
D07-NF-R1	species	simpson	0.975
D09-ZF-R2	species	simpson	0.975
D08-OH-R3	species	simpson	0.952
D08-ZR-R1	species	simpson	0.956
D08-ZF-R2	species	simpson	0.974
D08-ZF-R3	species	simpson	0.974
NCO-B4-R2	species	simpson	0.97
D02-NF-R3	species	simpson	0.98
D08-ZR-R2	species	simpson	0.975
D02-OH-R2	species	simpson	0.978
D09-ZR-R1	species	simpson	0.977
D07-ZH-R3	species	simpson	0.973
D05-ZF-R2	species	simpson	0.967
D06-ZH-R3	species	simpson	0.957
D09-ZF-R1	species	simpson	0.978
NCO-B3-R3	species	simpson	0.969
D03-NF-R3	species	simpson	0.966
D08-OH-R1	species	simpson	0.951
D01-ZR-R1	species	simpson	0.978
D05-OH-R1	species	simpson	0.972
D05-OF-R3	species	simpson	0.973
D06-ZR-R3	species	simpson	0.972
D08-NF-R1	species	simpson	0.967
D08-ZH-R3	species	simpson	0.964
D09-OF-R3	species	simpson	0.979
D02-OR-R2	species	simpson	0.969
D03-ZH-R1	species	simpson	0.959
NCO-B2-R2	species	simpson	0.88
PCO-B1-R2	species	simpson	0.803
D09-NF-R3	species	simpson	0.964
D01-ZF-R1	species	simpson	0.97
D04-NF-R3	species	simpson	0.979
D04-ZH-R3	species	simpson	0.983
D09-OR-R3	species	simpson	0.982
D02-OF-R2	species	simpson	0.978
D07-ZH-R1	species	simpson	0.962
D05-ZR-R1	species	simpson	0.97
D10-OH-R2	species	simpson	0.958
D08-ZR-R3	species	simpson	0.967
D03-OR-R2	species	simpson	0.941
D10-OF-R1	species	simpson	0.945
D01-ZR-R2	species	simpson	0.971
D10-ZF-R2	species	simpson	0.967
D03-OH-R3	species	simpson	0.932
D07-OR-R1	species	simpson	0.978
D01-OR-R2	species	simpson	0.98
PCO-B4-R1	species	simpson	0.831
PCO-B2-R3	species	simpson	0.78
D05-NF-R1	species	simpson	0.974
D07-OR-R3	species	simpson	0.972
D04-ZF-R3	species	simpson	0.981
D04-OF-R1	species	simpson	0.981
D04-ZH-R1	species	simpson	0.982
D03-ZH-R2	species	simpson	0
D05-NF-R2	species	simpson	0.98
D02-ZR-R2	species	simpson	0.975
D02-NF-R1	species	simpson	0.976
D02-ZF-R2	species	simpson	0.98
D04-ZR-R3	species	simpson	0.983
NCO-B4-R3	species	simpson	0.962
D09-OH-R3	species	simpson	0.97
D03-NF-R2	species	simpson	0.964
D03-OF-R2	species	simpson	0.931
D02-OR-R1	species	simpson	0.971
D06-OR-R1	species	simpson	0.93
D05-ZH-R2	species	simpson	0.961
D06-OH-R1	species	simpson	0.959
D07-NF-R2	species	simpson	0.974
D03-ZR-R3	species	simpson	0.934
D04-OR-R2	species	simpson	0.976
D07-OF-R2	species	simpson	0.965
D09-ZR-R2	species	simpson	0.97
D03-OF-R1	species	simpson	0.953
D08-OF-R2	species	simpson	0.964
PCO-B3-R2	species	simpson	0.833
NCO-B4-R1	species	simpson	0.98
D08-OH-R2	species	simpson	0.966
D08-ZH-R2	species	simpson	0.958
D10-OF-R2	species	simpson	0.965
D07-ZR-R2	species	simpson	0.968
D05-OH-R3	species	simpson	0.947
D03-OH-R2	species	simpson	0.926
PCO-B2-R2	species	simpson	0.793
D02-ZH-R3	species	simpson	0.98
D06-OH-R3	species	simpson	0.963
D07-ZF-R2	species	simpson	0.965
D03-NF-R1	species	simpson	0.974
D02-NF-R2	species	simpson	0.98
D05-OF-R2	species	simpson	0.971
D02-ZR-R1	species	simpson	0.98
D03-ZF-R2	species	simpson	0.962
D01-ZH-R3	species	simpson	0.966
D02-ZH-R1	species	simpson	0.975
D05-ZR-R3	species	simpson	0.963
D05-OR-R2	species	simpson	0.972
D06-OH-R2	species	simpson	0.956
D06-ZF-R3	species	simpson	0.972
D03-OR-R3	species	simpson	0.951
D08-OR-R2	species	simpson	0.965
D09-NF-R1	species	simpson	0.973
D09-OH-R1	species	simpson	0.976
D07-OR-R2	species	simpson	0.959
NCO-B2-R3	species	simpson	0.973
D06-ZH-R1	species	simpson	0.943
D05-ZF-R3	species	simpson	0.975
D09-ZH-R1	species	simpson	0.973
D01-OR-R1	species	simpson	0.974
D06-OF-R2	species	simpson	0.94
D10-OH-R3	species	simpson	0.954
D08-NF-R3	species	simpson	0.976
D03-ZR-R2	species	simpson	0.957
D04-OH-R3	species	simpson	0.98
D04-NF-R2	species	simpson	0.98
D01-NF-R3	species	simpson	0.977
D07-ZR-R1	species	simpson	0.96
D09-OR-R1	species	simpson	0.977
D07-ZR-R3	species	simpson	0.973
D08-OR-R1	species	simpson	0.965
D02-ZR-R3	species	simpson	0.974
D01-OF-R3	species	simpson	0.979
D01-NF-R1	species	simpson	0.975
D01-NF-R2	species	simpson	0.964
D07-NF-R3	species	simpson	0.975
D10-ZF-R1	species	simpson	0.961
D08-OR-R3	species	simpson	0.961
D09-OR-R2	species	simpson	0.982
D10-ZH-R2	species	simpson	0.956
D09-ZH-R3	species	simpson	0.971
D10-OR-R2	species	simpson	0.953
D07-ZH-R2	species	simpson	0.959
D10-OR-R3	species	simpson	0.962
D06-OR-R2	species	simpson	0.941
D08-NF-R2	species	simpson	0.967
D02-OH-R1	species	simpson	0.979
D01-OH-R3	species	simpson	0.971
NCO-B1-R1	species	simpson	0.889
D04-ZF-R2	species	simpson	0.981
D07-OH-R1	species	simpson	0.97
D02-ZF-R1	species	simpson	0.977
D05-OF-R1	species	simpson	0.967
D08-OF-R1	species	simpson	0.971
D05-NF-R3	species	simpson	0.975
D08-ZH-R1	species	simpson	0.968
D10-ZF-R3	species	simpson	0.976
D10-OR-R1	species	simpson	0.959
PCO-B4-R3	species	simpson	0.868
D10-NF-R2	species	simpson	0.968
D02-ZH-R2	species	simpson	0.979
PCO-B4-R2	species	simpson	0.84
D06-NF-R2	species	simpson	0.954
D10-ZR-R2	species	simpson	0.949
D01-OF-R2	species	simpson	0.98
D04-OF-R2	species	simpson	0.983
D10-ZR-R1	species	simpson	0.961
PCO-B1-R1	species	simpson	0.793
D04-ZH-R2	species	simpson	0.982
D02-ZF-R3	species	simpson	0.981
D06-NF-R3	species	simpson	0.958
D01-OH-R2	species	simpson	0.967
D07-OF-R1	species	simpson	0.975
D04-ZF-R1	species	simpson	0.982
D07-ZF-R3	species	simpson	0.974
D07-OH-R3	species	simpson	0.962
D10-ZH-R1	species	simpson	0.949
D07-OF-R3	species	simpson	0.974
D05-OH-R2	species	simpson	0.963
D05-ZH-R3	species	simpson	0.964
D06-ZR-R1	species	simpson	0.974
D09-ZF-R3	species	simpson	0.973
D06-OR-R3	species	simpson	0.962
NCO-B1-R3	species	simpson	0.976
D06-NF-R1	species	simpson	0.964
D02-OH-R3	species	simpson	0.972
D01-ZH-R1	species	simpson	0.971
PCO-B3-R3	species	simpson	0.882
D01-OH-R1	species	simpson	0.962
D07-ZF-R1	species	simpson	0.971
D05-ZR-R2	species	simpson	0.972
D03-ZF-R3	species	simpson	0.954
D03-ZF-R1	species	simpson	0.959
D04-OF-R3	species	simpson	0.983
D04-OR-R1	species	simpson	0.983
D05-OR-R1	species	simpson	0.954
D02-OR-R3	species	simpson	0.979
PCO-B3-R1	species	simpson	0.797
D06-ZH-R2	species	simpson	0.96
D04-ZR-R2	species	simpson	0.983
D03-OF-R3	species	simpson	0.945
D01-ZH-R2	species	simpson	0.976
D10-ZR-R3	species	simpson	0.964
D05-OR-R3	species	simpson	0.973
D05-ZH-R1	species	simpson	0.968
D03-OR-R1	species	simpson	0.918
D04-OH-R2	species	simpson	0.978
NCO-B3-R1	species	simpson	0.972
D09-OF-R1	species	simpson	0.981
D08-ZF-R1	species	simpson	0.963
D01-OF-R1	species	simpson	0.979
D03-OH-R1	species	simpson	0.932
NCO-B1-R2	species	simpson	0.914
D10-ZH-R3	species	simpson	0.952
D01-ZF-R2	species	simpson	0.978
PCO-B2-R1	species	simpson	0.808
D04-NF-R1	species	simpson	0.98
D06-OF-R3	species	simpson	0.963
D09-OH-R2	species	simpson	0.967
D08-OF-R3	species	simpson	0.966
D04-OR-R3	species	simpson	0.982
D10-OF-R3	species	simpson	0.96
D06-ZF-R1	species	simpson	0.961
D05-ZF-R1	species	simpson	0.975
D06-OF-R1	species	simpson	0.936
D03-ZR-R1	species	simpson	0.952
D09-ZR-R3	species	simpson	0.979
D01-ZF-R3	species	simpson	0.96
D03-ZH-R3	species	simpson	0.923
D07-OH-R2	species	simpson	0.969
D09-NF-R2	species	simpson	0.972
